Att1,Att2,Att3,Att4,Att5,Att6,Att7,Att8,Att9,Att10,Att11,Att12,Att13,Att14,Att15,Att16,Att17,Att18,Att19,Att20,Att21,Att22,Att23,Att24,Att25,Att26,Att27,Att28,Att29,Att30,Att31,Att32,Att33,Att34,Att35,Att36,Att37,Att38,Att39,Att40,Att41,Att42,Att43,Att44,Att45,Att46,Att47,Att48,Att49,Att50,Att51,Att52,Att53,Att54,Att55,Att56,Att57,Att58,Att59,Att60,Att61,Att62,Att63,Att64,Att65,Att66,Att67,Att68,Att69,Att70,Att71,Att72,Att73,Att74,Att75,Att76,Att77,Att78,Att79,Att80,Att81,Att82,Att83,Att84,Att85,Att86,Att87,Att88,Att89,Att90,Att91,Att92,Att93,Att94,Att95,Att96,Att97,Att98,Att99,Att100,Att101,Att102,Att103,Class1,Class2,Class3,Class4,Class5,Class6,Class7,Class8,Class9,Class10,Class11,Class12,Class13,Class14
0.058917,-0.066394,0.062426,0.140512,0.144584,0.010867,0.151108,0.093545,0.0287,0.145933,0.110386,0.186033,0.043717,0.089267,0.086013,0.096644,0.098695,0.161825,-0.021275,-0.112469,-0.058029,-0.072634,-0.020434,-0.045758,-0.164117,0.06286,0.07537,0.09081,-0.15357,0.028663,0.111812,-0.01664,0.092782,0.011905,-0.004125,0.064491,0.025844,0.028822,0.043678,-0.034681,0.097872,0.049941,-0.005578,0.094211,0.007326,-0.035289,-0.030901,-0.12116,0.144513,0.091445,0.082366,-0.020096,-0.032838,0.041416,0.061405,-0.114758,0.071429,0.153323,-0.22847,-0.045199,-0.105537,-0.12444,-0.024463,-0.113551,0.149502,-0.133125,0.007504,-0.032304,-0.200785,-0.096628,-0.145212,-0.112763,0.210439,0.272445,-0.139507,-0.157422,-0.183088,-0.229294,-0.208928,0.009167,-0.007129,-0.03104,-0.013266,-0.04979,0.004236,0.005473,-0.002766,-0.020483,-0.00521,-0.028183,-0.029285,-0.013665,-0.03289,0.001035,-0.014203,-0.011806,-0.017949,-0.018631,-0.004353,-0.030772,-0.01906,0.030366,0.12653,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
-0.130654,-0.00776,0.17068,0.210462,0.186623,0.02621,-0.025375,-0.071956,-0.119156,-0.133879,0.08568,0.247406,0.225235,0.125335,0.07266,0.019736,-0.165045,-0.087286,-0.124979,-0.103307,-0.077378,-0.004786,0.035955,0.095398,0.083546,0.025687,-0.003468,0.056809,0.00308,-0.093633,-0.079686,-0.063634,-0.10455,0.132884,0.126707,-0.092881,-0.146726,-0.182275,0.097893,0.107034,0.089592,0.003965,-0.063812,-0.012694,0.025023,0.005581,0.007778,0.02156,0.09832,0.070952,0.025074,0.031712,0.033138,0.006803,-0.026828,-0.005796,0.081191,0.017962,-0.013488,-0.049971,-0.048862,0.061591,0.04784,-0.054299,-0.056787,-0.04528,-0.045301,-0.029208,0.057823,0.040948,-0.084965,0.010268,0.036814,-0.002225,-0.042754,-0.03533,-0.06124,-0.124499,-0.097363,-0.087792,0.00602,0.128029,-0.142316,-0.046609,0.289187,0.305397,0.010732,0.016074,0.045764,0.14323,0.134917,-0.022313,-0.138929,-0.012849,-0.062323,-0.011659,-0.061939,-0.056575,0.031639,0.046197,-0.046618,0.150918,-0.168848,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
-0.11701,-0.011429,-0.20017,-0.166102,-0.096564,-0.075038,-0.132261,0.013412,-0.21496,0.03468,-0.074533,0.031627,-0.079363,-0.009254,-0.056514,-0.123731,0.053833,0.062682,0.014267,-0.06301,-0.001657,0.054096,-0.002303,-0.029754,-0.063323,-0.130056,0.001133,-0.03233,0.041364,-0.029898,-0.074151,-0.021136,-0.03513,0.017677,-0.110094,-0.034986,0.05661,0.106227,0.061515,-0.099979,-0.084629,-0.018552,-0.067629,-0.116291,0.003623,-0.086702,-0.061314,-0.171621,0.079711,0.031952,0.026921,0.029054,0.095849,0.003824,-0.070913,-0.04152,0.034111,0.03868,0.011111,0.010338,0.1012,0.100754,0.107058,0.275754,-0.120032,-0.022952,-0.063755,0.011396,-0.016096,0.292398,0.246938,0.166025,0.007304,0.05406,0.001897,-0.046947,-0.030164,-0.058058,-0.00242,0.249179,0.190833,-0.066823,-0.084261,-0.103703,-0.045609,-0.053113,-0.077172,-0.066471,-0.055535,-0.090687,-0.086847,-0.068999,0.147294,-0.057125,0.162495,0.009172,0.204332,0.200726,-0.053591,-0.049011,-0.086708,-0.072071,-0.049199,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.061956,0.003442,0.048776,0.007078,0.01621,-0.081499,-0.006568,-0.034466,0.080914,-0.040811,0.038997,0.063524,-0.001014,-0.002751,-0.098888,-0.080208,-0.096698,-0.051356,0.235141,0.186796,0.03533,0.028234,-0.048981,-0.050434,-0.006512,0.031256,0.025558,-0.056467,0.011128,0.120981,0.039354,0.096189,-0.132268,-0.146292,-0.154792,-0.199423,-0.287288,-0.157813,-0.010436,-0.099189,-0.093044,0.012704,0.02104,0.050178,0.163497,0.16651,0.131343,-0.027543,0.072222,0.127089,0.041715,-0.03275,-0.07225,-0.084526,-0.091655,-0.165297,0.148618,0.218756,-0.197909,-0.044535,0.059318,-0.050015,-0.098469,-0.160113,0.163136,0.119789,0.224067,0.141209,-0.124098,-0.161717,-0.074913,-0.01486,-0.064578,-0.133421,-0.147775,-0.160625,-0.070446,0.142951,0.067786,0.011861,-0.005661,-0.007992,0.00063,-0.048119,-0.005621,0.00772,-0.014164,-0.034906,-0.017555,-0.030452,-0.04416,-0.002517,-0.025927,0.013962,-0.022317,-0.012476,-0.02544,-0.018795,-0.008465,-0.040098,-0.001419,0.024205,0.13,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.053627,0.086194,-0.048808,0.064847,-0.039971,0.046727,0.02186,0.084702,0.077895,0.031315,0.043681,0.067544,0.116453,0.093862,0.146331,0.034816,0.085027,0.083285,-0.03474,0.12479,0.036329,0.216212,0.159858,0.185194,0.253029,0.093351,0.041047,0.070246,0.156813,0.027064,0.010385,0.049319,0.001358,0.030206,-0.090396,0.000462,0.091048,0.082387,0.081401,0.025313,0.002502,-0.004474,0.057088,0.087448,0.075066,-0.038594,0.014361,0.149614,-0.180311,-0.192024,-0.147207,-0.06874,0.020633,0.043429,0.081008,0.268424,-0.202466,-0.185161,-0.006603,-0.116602,-0.294384,-0.181409,-0.116797,-0.114104,0.159727,0.118973,0.032399,-0.049512,0.006448,-0.063278,-0.101682,-0.138817,0.15026,0.037581,0.038305,0.105041,0.078767,-0.120901,-0.072218,-0.0037,-0.032345,-0.029674,0.002186,-0.050468,-0.011294,-0.00481,-0.003912,-0.045222,-0.017524,-0.05425,-0.054115,-0.027463,-0.044676,-0.016348,0.00362,-0.023337,0.044136,0.043261,-0.020704,-0.037613,-0.004343,0.036871,0.142449,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.045756,0.003297,0.072514,0.074941,-0.017003,0.007533,-0.09714,-0.083017,-0.014899,-0.131792,0.020977,0.037834,-0.093426,-0.00249,-0.012144,0.040819,-0.171416,-0.114464,0.115788,0.039673,0.072202,0.07255,-0.129838,-0.110511,-0.162168,-0.135981,-0.06614,-0.078753,-0.089663,0.060261,-0.016403,0.026583,-0.127003,0.051994,-0.143757,-0.173724,-0.113088,-0.173875,-0.105302,0.087662,-0.054622,-0.141513,-0.143384,-0.018189,-0.246899,-0.066881,-0.238774,-0.037299,0.010349,0.012833,0.143574,0.162716,0.189361,-0.016044,0.234734,0.163703,0.008797,-0.022293,-0.058275,0.071463,0.107007,0.111037,0.061322,-0.002117,-0.123793,-0.105016,0.150534,0.175199,-0.078044,-0.131641,0.008981,-0.003439,0.033043,0.13956,-0.030937,0.019453,0.079643,0.103931,0.156505,-0.023426,-0.043945,-0.061265,-0.044588,-0.064827,-0.02269,-0.021643,0.045448,0.049099,0.080979,-0.060054,-0.060513,-0.042025,-0.055105,-0.033701,-0.042387,0.203477,-0.042872,-0.041176,-0.034987,0.111851,-0.043201,-0.008186,0.085386,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.09151,-0.16032,-0.051664,-0.031815,0.079211,0.188332,0.172027,-0.009153,-0.039525,-0.074545,-0.046735,-0.110359,0.011364,0.068603,0.026301,-0.093329,0.160194,0.163779,-0.036059,-0.114548,-0.1343,-0.023395,-0.033,0.037101,0.039125,-0.080439,-0.138206,-0.15325,-0.058067,-0.160983,-0.234049,-0.108513,0.051503,0.073497,0.210477,-0.226696,-0.091868,-0.077764,-0.088495,0.219095,0.016195,-0.158599,-0.086769,0.038473,-0.123581,0.049056,-0.139205,-0.070938,-0.048408,0.042098,0.123505,0.129516,0.093861,-0.132359,0.139086,0.014297,-0.06078,0.028251,0.070599,-0.136731,-0.033949,0.038189,0.011614,0.114057,-0.029778,-0.084813,0.026714,0.041705,0.095952,0.208733,0.153961,0.096293,0.054395,0.075508,0.074781,-0.142476,-0.0542,-0.085139,0.076073,0.080035,0.020169,-0.001172,-0.026514,0.015765,-0.070115,-0.077097,0.032236,-0.050037,-0.091143,-0.107186,-0.105718,-0.081431,0.028433,-0.086406,0.021274,0.020645,0.074534,0.088167,0.025908,-0.008256,0.044524,-0.059888,0.093888,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
-0.018638,0.101873,-0.013451,-0.076945,-0.018923,-0.071052,-0.032019,-0.0735,-0.047537,-0.031251,-0.030254,0.024368,0.023582,0.33697,-0.079603,-0.003089,-0.115213,0.000403,-0.050954,-0.035619,-0.055425,0.038272,-0.004466,0.017062,0.00134,-0.053969,0.041363,-0.311952,0.001704,-0.007932,0.031317,-0.00342,0.016389,-0.006699,-0.050296,-0.04646,-0.005176,0.009826,-0.045488,-0.068373,-0.047158,-0.013369,-0.109947,-0.019478,0.009837,-0.05682,-0.029342,0.028437,0.031254,0.291501,0.278622,0.303968,0.322819,-0.360757,0.084023,-0.003863,0.058501,0.130256,-0.097402,-0.069563,-0.034344,-0.007219,-0.093235,-0.176011,-0.084524,0.02,-0.048805,-0.062034,0.049372,-0.028315,-0.168938,-0.002518,0.018289,-0.050617,-0.115814,-0.021867,0.007284,-0.077688,-0.06135,-0.024754,0.015717,-0.032805,0.033574,-0.02491,0.045614,-0.008483,-0.039339,-0.055905,-0.040718,-0.001059,-0.009418,0.038086,-0.060485,0.011752,-0.011907,-0.044526,0.006731,-0.022575,-0.023799,-0.063931,-0.005756,-0.005231,0.138918,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.09231,-0.091851,0.026388,-0.002854,0.038747,-0.110501,0.05054,-0.027686,-0.062053,-0.117659,0.044963,-0.031306,-0.048864,-0.175944,-0.021452,-0.057028,0.068315,-0.046997,0.037893,-0.004371,-0.024981,-0.131498,-0.114584,-0.07616,-0.174441,-0.116531,0.026,-0.053393,-0.115632,0.237915,0.226942,-0.05106,0.098255,0.023636,-0.014505,0.05008,0.091101,0.030842,0.052103,0.274013,-0.027827,0.031448,0.045849,0.023589,0.023758,0.075699,-0.017939,-0.095486,-0.032336,-0.075421,-0.121965,-0.1867,-0.170854,0.152247,-0.11437,-0.137538,0.016446,0.046105,0.043444,0.088266,0.064955,0.400226,0.164464,-0.024354,0.035593,-0.122979,0.105546,0.080522,-0.00633,-0.159276,0.015843,-0.154119,0.032023,-0.110546,-0.194691,-0.141005,0.08622,0.12853,0.106164,0.004437,-0.019902,-0.040125,-0.024771,-0.057202,0.014075,0.026346,0.02545,-0.032642,-0.02171,-0.033366,-0.030157,-0.004572,-0.034839,0.011334,-0.018302,-0.007559,-0.021046,-0.022233,-0.009648,-0.033821,-0.022969,0.036689,0.138464,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.183111,-0.085471,-0.16421,-0.018294,-0.079689,0.071108,-0.026249,-0.069124,-0.046743,0.029943,-0.1057,-0.188501,-0.096336,-0.096624,0.015293,0.022225,-0.103909,-0.122482,-0.025302,0.094463,-0.006118,-0.024185,0.030291,0.054898,0.037774,0.11325,0.02326,0.054357,0.112261,-0.011429,-0.097173,0.010859,-0.065855,-0.179417,-0.018529,0.185061,0.177484,0.080303,-0.05221,0.026796,0.155681,0.142262,0.066609,-0.030015,-0.060567,-0.087816,-0.013666,0.020733,0.165078,0.099457,0.082742,0.036458,0.040213,0.040204,-0.024639,-0.087854,0.125807,0.094675,0.09307,-0.023721,0.042278,0.035947,0.10992,-0.038103,0.012622,-0.119504,0.028805,-0.03058,0.015956,0.005715,-0.118086,-0.208525,0.002727,-0.120276,-0.016106,0.012385,-0.021212,-0.023462,-0.099402,-0.057548,-0.10301,0.40759,-0.09976,-0.018814,0.067432,0.094028,-0.090039,-0.054658,0.013108,0.225609,0.077272,-0.105105,0.041376,0.135469,0.061565,-0.088481,-0.099301,0.041753,0.050022,-0.10645,-0.090675,0.146336,-0.121248,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.048095,0.052333,0.050987,0.105635,0.121218,-0.014416,-0.008989,-0.031443,-0.105107,-0.089056,-0.030282,-0.059038,-0.020544,-0.021079,0.055384,0.000657,-0.055493,-0.006146,-0.105521,-0.185,-0.109427,-0.089471,-0.108533,-0.076297,-0.058175,0.016292,0.034129,-0.055314,-0.198374,-0.075991,-0.098313,-0.141825,0.067788,-0.01173,0.16971,0.188521,0.106005,-0.029975,-0.002341,0.072105,0.114199,0.102009,-0.011815,-0.185038,-0.029951,-0.043717,-0.02128,-0.122777,-0.060693,0.045772,0.121443,0.116602,0.127889,-0.145891,0.078816,0.00756,-0.063516,-0.017935,-0.074157,0.035201,0.021451,0.148065,0.070533,0.063343,-0.166964,-0.114851,-0.028647,-0.090114,-0.01179,-0.020236,0.106592,0.074226,0.003628,0.031401,0.114,0.160842,0.083611,-0.093844,-0.068734,-0.020976,0.002218,0.055078,-0.040389,-0.066432,-0.026692,0.018983,-0.031483,-0.045081,0.039839,-0.01063,0.015756,-0.037051,0.045941,-0.031355,-0.037316,-0.03471,-0.037936,-0.03816,-0.014563,-0.048392,0.570818,-0.008024,-0.064798,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
-0.102793,-0.107718,-0.060736,-0.148841,-0.175,0.018464,-0.088469,-0.056485,-0.01845,0.045367,0.009955,-0.072233,-0.061055,-0.041187,-0.113483,-0.012816,-0.331757,-0.075935,-0.01447,-0.002809,0.075461,-0.082647,-0.011956,0.030086,0.135008,0.091835,0.074668,0.073394,0.116569,0.049714,0.078237,0.069899,0.06903,-0.05527,-0.058644,-0.001031,0.011547,0.06282,0.08025,0.091114,0.102336,0.138258,0.160756,0.153483,0.194467,0.17937,0.192855,0.035073,-0.027653,-0.068305,-0.08409,-0.056474,-0.045466,0.00692,-0.032982,0.019535,-0.089072,-0.07776,-0.089614,-0.00443,0.000112,-0.043062,-0.019311,0.001485,0.003044,0.083446,0.089334,0.007426,-0.121073,0.044633,-0.0619,0.029971,-0.151019,-0.078906,-0.020907,0.046923,-0.101641,0.084284,0.034466,-0.16239,-0.155809,0.050027,0.090439,0.058912,0.11157,0.111573,0.108803,0.08628,0.110675,0.026774,0.021745,0.114933,-0.152128,0.125701,-0.147826,0.069872,-0.155206,-0.153779,0.128556,0.037242,0.161668,0.116025,-0.187774,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.095954,-0.064678,-0.146118,-0.126266,-0.157888,-0.018381,0.003041,0.062753,0.110642,0.159749,-0.015815,-0.001348,-0.11005,-0.097116,-0.076209,-0.004601,0.02772,0.065661,-0.042973,2.9e-05,0.343479,0.024933,-0.001229,0.016296,0.007006,0.044295,0.084202,0.126831,0.08758,0.055747,0.065347,0.110305,0.010597,-0.013529,0.034458,0.441914,0.031711,0.008721,0.017865,-0.03519,-0.040305,0.01901,0.008375,-0.030252,-0.009483,0.032669,-0.014265,0.038162,0.004321,-0.015789,0.024236,0.030539,0.070389,0.029317,0.068051,0.032458,0.016096,0.011199,0.000163,-0.023069,-0.10211,-0.023767,0.091148,0.037376,-0.129937,-0.153875,-0.056278,-0.01856,-0.005534,-0.1843,-0.073581,-0.171755,0.047946,-0.002045,0.002484,0.04834,-0.008203,-0.123818,-0.033645,0.058278,0.016712,-0.032611,0.125379,-0.052282,-0.046464,0.116186,-0.063403,-0.068363,-0.072542,0.023908,-0.084239,0.069879,0.330816,0.311936,-0.057551,-0.06194,-0.06548,-0.0621,-0.061381,0.004551,-0.014457,-0.049244,-0.091916,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.152676,-0.052324,-0.229607,-0.171615,-0.144058,0.046183,0.165102,0.17325,0.179892,0.08109,-0.046604,-0.104898,-0.171691,0.002112,0.068038,0.118399,0.211467,0.115177,-0.135923,-0.155775,-0.10587,-0.264199,-0.195214,-0.118649,-0.016015,-0.00286,0.071771,0.037784,0.05993,0.095606,0.023431,-0.052346,-0.145851,-0.034296,-0.132674,0.09038,0.190854,0.126123,-0.08476,-0.127075,-0.064668,0.068266,0.13365,-0.033025,-0.054158,-0.12666,-0.043244,0.025026,0.136085,-0.011066,0.022529,0.028606,-0.029636,0.169986,0.031686,0.021026,0.055897,-0.001955,0.048872,0.042425,0.036052,0.029073,0.190279,0.074439,-0.068354,-0.058698,-0.040891,-0.026423,0.012501,-0.072597,-0.050123,0.006729,0.048524,0.031298,0.068237,0.118414,0.101305,-0.023474,0.012361,0.058362,-0.069101,-0.0843,-0.041806,0.045508,0.077838,0.207202,-0.014905,0.064407,-0.07416,-0.041503,-0.034645,0.145134,-0.017752,-0.012283,-0.067557,-0.06325,-0.066934,0.003629,-0.011699,-0.010099,-0.07458,-0.049195,0.062427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
-0.031776,-0.090075,0.12043,0.093504,0.005781,-0.203254,-0.058835,0.082861,-0.024537,0.043531,0.054583,0.128828,-0.027281,-0.101313,-0.005165,0.021563,0.027057,0.098944,-0.015035,-0.1278,-0.115063,-0.034619,0.073191,0.043538,-0.03696,0.128058,0.115148,0.07504,-0.131117,0.018279,0.130715,-0.082172,0.037386,0.063362,0.006474,-0.094969,0.027833,0.004748,0.070631,-0.052515,-0.077592,0.055104,0.060279,-0.185101,0.17153,0.078462,0.10241,-0.069816,-0.020491,0.052446,0.000618,-0.088731,-0.091032,-0.067905,-0.067534,-0.182769,0.041739,0.112358,-0.246833,0.083786,-0.051028,-0.05226,-0.026046,0.051087,0.08516,0.022202,0.059639,0.002821,-0.166693,-0.195131,0.246186,-0.107911,0.078316,0.016967,-0.027004,0.106482,0.140918,0.039453,-0.088092,0.218524,0.244141,-0.036182,-0.060074,-0.10199,-0.042466,-0.048122,-0.025337,-0.098362,-0.067467,-0.053493,-0.052802,-0.125912,0.067143,-0.136811,0.114005,-0.031874,0.182187,0.195922,-0.05908,-0.055213,-0.078782,0.004231,-0.001556,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
-0.096483,-0.143322,-0.149789,0.018188,0.119646,0.080453,0.174186,0.046866,-0.007467,-0.080794,-0.078267,-0.070072,0.056432,0.078454,0.093125,0.038433,0.054273,-0.087719,-0.185936,-0.110731,-0.073262,-0.035908,0.080308,0.145312,0.184568,0.23332,0.180483,0.195615,0.182544,0.052966,-0.016316,0.056401,0.078747,0.031595,0.096676,0.157616,0.112127,-0.058702,-0.116454,-0.039143,0.005877,0.123708,0.045027,-0.258117,-0.114213,-0.181763,-0.082629,-0.039629,0.09776,0.033597,0.144244,0.151147,0.156802,-0.047261,0.043283,0.018409,0.087054,0.00173,-0.054501,-0.162537,-0.169961,-0.08737,0.028819,0.052449,0.067611,-0.233388,-0.067615,-0.104969,0.060157,-0.096811,-0.072128,-0.031109,0.078458,0.065061,0.122238,-0.011346,-0.095782,-0.117242,-0.157308,0.002595,-0.002121,-0.02963,-0.022589,-0.038144,-0.000717,0.013036,-0.002364,-0.01786,-0.014032,-0.040113,-0.040411,-0.009895,-0.036795,-0.004721,-0.010101,-0.00585,-0.021543,-0.022208,-0.009291,-0.024903,-0.004255,0.027359,0.131057,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.086718,-0.067768,-0.168099,-0.074395,-0.118371,0.052642,-0.005052,-0.050533,0.018376,0.017469,-0.020777,-0.008753,-0.081115,-0.047352,-0.037468,0.00365,-0.183312,-0.005278,-0.17526,0.124387,0.196913,0.083843,0.099572,0.144894,0.070576,0.021377,0.053835,0.048498,0.046671,-0.071632,0.04023,0.144983,-0.052852,-0.083807,-0.076287,0.02788,0.084603,0.083369,0.017581,-0.024527,0.000678,0.036584,-0.020316,-0.008368,-0.097431,-0.14835,-0.066658,0.011433,0.136795,0.103968,0.016824,0.017601,0.10549,0.032866,-0.218516,-0.002997,0.048274,0.078995,0.058623,-0.14885,-0.097241,0.031424,0.049127,0.003171,-0.016101,-0.052889,0.040493,0.081135,0.278812,0.039932,-0.191902,0.167201,0.103011,0.080782,0.03624,-0.163902,-0.102134,-0.08266,-0.082645,-0.006994,-0.014127,-0.041217,-0.028812,0.200814,-0.010917,-0.009178,-0.017323,-0.026798,-0.028781,-0.04216,-0.041943,-0.023399,-0.03709,-0.01477,-0.024608,-0.010725,-0.023662,-0.016217,0.01029,0.471594,0.017956,0.010554,-0.14006,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.295188,0.140806,-0.138526,-0.127916,-0.073406,-0.045421,-0.038403,-0.145284,-0.131064,-0.101956,-0.113883,-0.071576,-0.06589,-0.07958,-0.069173,-0.101287,-0.002521,-0.089068,0.049868,-0.055936,-0.051483,-0.071857,-0.106381,-0.041704,-0.091397,-0.079509,-0.06995,-0.055789,-0.010496,-0.082633,-0.130638,-0.163737,-0.028402,-0.056889,-0.048401,0.007236,0.001058,-0.015222,-0.089097,-0.052278,0.018637,0.034027,-0.021213,-0.097423,-0.062916,-0.078805,-0.057573,-0.11617,0.090306,0.17589,0.16434,0.129576,0.120714,-0.123006,-0.038541,-0.099236,0.150156,0.191236,-0.029697,0.061803,0.023817,-0.017527,0.075384,0.001236,-0.068187,-0.021492,-0.010201,0.028172,-0.041028,-0.07988,0.051169,0.014689,-0.046202,0.009459,0.053421,0.052206,0.015075,0.065661,0.132985,-0.051391,0.090377,0.033501,-0.069174,0.002398,-0.061481,-0.061482,-0.063888,-0.029567,0.190596,0.113515,0.106292,-0.069341,0.131868,-0.068445,-0.067818,-0.063447,-0.067397,0.442656,-0.061974,-0.074053,-0.075005,-0.012106,-0.101504,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.088099,-0.134496,-0.055813,-0.004021,0.122782,0.002206,0.134069,-0.064651,-0.018378,-0.081501,-0.038337,-0.032609,0.017061,0.03204,-0.028651,-0.009977,-0.006036,-0.105579,-0.159254,-0.053693,-0.1139,-0.088017,0.010215,0.060487,0.020153,0.200292,0.119688,0.166451,0.060372,0.14569,-0.009972,0.186394,-0.062327,-0.069803,-0.012661,0.028526,0.049605,-0.06035,-0.077369,0.010139,-0.008541,-0.00803,-0.035985,-0.226766,-0.048139,-0.108054,-0.061726,-0.040813,0.062348,0.031032,0.042184,-0.012437,0.001177,0.012092,-0.063159,-0.053324,0.092838,0.051745,0.031999,0.052355,0.063412,0.067042,-0.098105,0.148999,-0.073119,-0.058566,-0.192785,0.01185,0.181273,0.184892,0.158764,0.093208,0.046176,0.016265,-0.042324,0.049723,0.010671,-0.052199,-0.155551,-0.009995,0.239985,-0.068598,-0.011951,-0.069611,-0.046115,-0.03155,-0.02668,-0.054041,-0.050878,-0.071958,-0.060184,-0.049587,0.082,-0.052991,0.388915,-0.051411,0.109381,0.283969,-0.02175,-0.043814,-0.055838,-0.007357,-0.14879,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.049391,0.007536,0.006077,-0.048409,-0.008009,0.041574,0.061828,0.122187,0.004116,0.081489,-0.060328,0.052532,-0.093819,0.033618,-0.062361,-0.099111,-0.041005,-0.054126,-0.062461,0.09691,0.108149,0.149298,0.137479,0.07714,0.015558,-0.017779,-0.062551,0.014507,0.041974,-0.05084,-0.017438,-0.071111,0.100263,0.100643,0.07795,0.121971,0.142551,0.108757,0.131631,0.036744,0.007462,0.125197,0.125377,-0.139009,0.016227,-0.025747,-0.050231,0.003821,0.065243,-0.076107,-0.145133,-0.113782,-0.108502,0.113971,-0.209841,-0.053437,-0.079454,-0.134626,0.034749,-0.084035,-0.050675,0.012809,0.110301,0.088328,-0.152313,-0.197242,-0.007675,0.123174,-0.011797,-0.013297,0.077395,0.099114,0.075208,0.107965,0.163437,0.075547,0.077346,-0.062638,-0.081765,0.073306,0.060888,-0.051924,-0.037611,0.002041,-0.18041,-0.184553,0.047651,0.04966,-0.008042,-0.137544,-0.088307,0.115508,-0.065081,-0.001806,-0.077578,0.395413,0.098866,0.096628,-0.147922,0.104156,0.043312,-0.151637,-0.040794,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.015785,-0.160238,-0.095981,-0.028776,0.02463,0.234712,0.0533,0.054223,-0.09144,0.041524,-0.105592,-0.050551,-0.119451,0.025637,0.044951,-0.052885,0.01284,-0.045746,0.039102,-0.039977,-0.083933,-0.163408,-0.108902,-0.136107,-0.112821,-0.162626,-0.068081,-0.094854,-0.171275,-0.073823,0.017389,-0.156701,-0.025709,-0.060237,-0.050871,-0.021996,-0.018827,-0.048278,-0.054013,0.04645,-0.083311,0.04434,-0.011985,-0.044794,-0.003263,-0.057596,-0.084836,-0.102783,0.178481,0.381636,0.220633,0.188628,0.080479,-0.253682,-0.086624,-0.214428,0.168974,0.275265,-0.060865,-0.034784,-0.098889,0.100458,0.019334,0.105382,-0.153184,-0.03633,-0.069612,0.013859,-2e-06,-0.021558,-0.084779,0.01475,0.010105,0.005808,-0.010505,0.111912,0.0598,-0.024692,0.036886,-0.006231,-0.036732,-0.037637,-0.013809,-0.078071,-0.012128,-0.0013,-0.024558,-0.049552,-0.03912,-0.007674,-0.033892,-0.003088,0.047977,-0.008967,-0.010715,-0.032184,-0.036596,-0.024161,0.047091,-0.041876,0.031919,0.014962,0.146291,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
